Time, Altitude, Velocity, Temperature (F), Voltage
69.45, 249, -14, 93.11, 4.15
69.50, 249, -15, 93.11, 4.15
69.55, 247, -15, 93.11, 4.15
69.60, 247, -15, 93.09, 4.15
69.65, 245, -14, 93.09, 4.15
69.70, 243, -14, 93.09, 4.15
69.75, 242, -15, 93.11, 4.15
69.80, 241, -15, 93.11, 4.15
69.85, 243, -15, 93.09, 4.15
69.90, 242, -15, 93.09, 4.15
69.95, 241, -15, 93.09, 4.15
70.00, 240, -16, 93.09, 4.15
70.05, 241, -16, 93.09, 4.15
70.10, 238, -16, 93.09, 4.15
70.15, 238, -16, 93.09, 4.15
70.20, 237, -16, 93.09, 4.15
70.25, 236, -16, 93.09, 4.15
70.30, 237, -17, 93.09, 4.15
70.35, 234, -17, 93.09, 4.15
70.40, 232, -17, 93.09, 4.15
70.45, 232, -17, 93.09, 4.15
70.50, 231, -17, 93.09, 4.15
70.55, 231, -17, 93.09, 4.15
70.60, 231, -17, 93.09, 4.15
70.65, 230, -17, 93.09, 4.15
70.70, 229, -16, 93.09, 4.15
70.75, 227, -16, 93.09, 4.15
70.80, 227, -16, 93.09, 4.15
70.85, 226, -17, 93.09, 4.15
70.90, 225, -17, 93.09, 4.15
70.95, 223, -17, 93.09, 4.15
71.00, 222, -17, 93.09, 4.15
71.05, 221, -17, 93.07, 4.15
71.10, 220, -17, 93.07, 4.15
71.15, 220, -17, 93.07, 4.15
71.20, 219, -17, 93.07, 4.15
71.25, 218, -17, 93.07, 4.15
71.30, 216, -17, 93.07, 4.15
71.35, 216, -16, 93.07, 4.15
71.40, 216, -16, 93.07, 4.15
71.45, 215, -16, 93.07, 4.15
71.50, 215, -16, 93.07, 4.15
71.55, 213, -17, 93.06, 4.15
71.60, 212, -17, 93.06, 4.15
71.65, 212, -17, 93.07, 4.15
71.70, 211, -17, 93.07, 4.15
71.75, 210, -17, 93.06, 4.15
71.80, 209, -16, 93.06, 4.15
71.85, 210, -16, 93.07, 4.15
71.90, 209, -16, 93.07, 4.15
71.95, 207, -16, 93.06, 4.15
72.00, 206, -16, 93.06, 4.15
72.05, 205, -16, 93.06, 4.15
72.10, 204, -16, 93.06, 4.15
72.15, 205, -16, 93.06, 4.15
72.20, 203, -16, 93.06, 4.15
72.25, 203, -16, 93.06, 4.15
72.30, 203, -16, 93.06, 4.15
72.35, 201, -16, 93.06, 4.15
72.40, 201, -16, 93.06, 4.15
72.45, 200, -15, 93.06, 4.15
72.50, 198, -16, 93.06, 4.15
72.55, 197, -16, 93.06, 4.15
72.60, 197, -16, 93.06, 4.15
72.65, 196, -16, 93.06, 4.15
72.70, 196, -16, 93.06, 4.15
72.75, 195, -16, 93.06, 4.15
72.80, 194, -17, 93.06, 4.15
72.85, 193, -17, 93.04, 4.15
72.90, 191, -17, 93.06, 4.15
72.95, 191, -16, 93.06, 4.15
73.00, 190, -16, 93.06, 4.15
73.05, 190, -16, 93.04, 4.15
73.10, 189, -16, 93.04, 4.15
73.15, 187, -16, 93.06, 4.15
73.20, 186, -16, 93.06, 4.15
73.25, 187, -16, 93.04, 4.15
73.30, 186, -16, 93.04, 4.15
73.35, 185, -16, 93.06, 4.15
73.40, 185, -16, 93.04, 4.15
73.45, 185, -16, 93.04, 4.15
73.50, 183, -16, 93.04, 4.15
73.55, 182, -16, 93.04, 4.15
73.60, 180, -16, 93.04, 4.15
73.65, 179, -16, 93.04, 4.15
73.70, 179, -16, 93.04, 4.15
73.75, 177, -16, 93.04, 4.15
73.80, 177, -16, 93.04, 4.15
73.85, 175, -16, 93.04, 4.15
73.90, 176, -16, 93.04, 4.15
73.95, 174, -16, 93.04, 4.15
74.00, 174, -16, 93.04, 4.15
74.05, 172, -16, 93.04, 4.15
74.10, 172, -16, 93.04, 4.15
74.15, 172, -16, 93.04, 4.15
74.20, 172, -16, 93.04, 4.15
74.25, 171, -16, 93.04, 4.15
74.30, 170, -16, 93.02, 4.15
74.35, 169, -16, 93.02, 4.15
74.40, 168, -16, 93.02, 4.15
74.45, 168, -16, 93.04, 4.15
74.50, 166, -16, 93.02, 4.15
74.55, 166, -16, 93.02, 4.15
74.60, 165, -15, 93.02, 4.15
74.65, 164, -15, 93.02, 4.15
74.70, 164, -15, 93.02, 4.15
74.75, 162, -15, 93.02, 4.15
74.80, 161, -15, 93.02, 4.15
74.85, 160, -15, 93.02, 4.15
74.90, 160, -15, 93.02, 4.15
74.95, 159, -16, 93.02, 4.15
75.00, 158, -16, 93.02, 4.15
75.05, 158, -16, 93.02, 4.15
75.10, 156, -16, 93.02, 4.15
75.15, 155, -16, 93.00, 4.15
75.20, 155, -16, 93.00, 4.15
75.25, 155, -16, 93.02, 4.15
75.30, 155, -16, 93.00, 4.15
75.35, 154, -16, 93.00, 4.15
75.40, 153, -15, 93.02, 4.15
75.45, 152, -15, 93.02, 4.15
75.50, 151, -15, 93.00, 4.15
75.55, 151, -15, 93.00, 4.15
75.60, 149, -15, 93.00, 4.15
75.65, 150, -15, 93.00, 4.15
75.70, 148, -16, 93.00, 4.15
75.75, 148, -16, 93.00, 4.15
75.80, 146, -16, 93.00, 4.15
75.85, 144, -16, 93.00, 4.15
75.90, 144, -16, 93.00, 4.15
75.95, 143, -16, 93.00, 4.15
76.00, 143, -15, 93.00, 4.15
76.05, 142, -15, 93.00, 4.15
76.10, 141, -15, 92.98, 4.15
76.15, 140, -15, 93.00, 4.15
76.20, 138, -15, 92.98, 4.15
76.25, 139, -15, 93.00, 4.15
76.30, 139, -15, 93.00, 4.15
76.35, 138, -15, 92.98, 4.15
76.40, 138, -15, 92.98, 4.15
76.45, 137, -15, 92.98, 4.15
76.50, 137, -15, 92.98, 4.15
76.55, 136, -15, 92.98, 4.15
76.60, 134, -15, 92.98, 4.15
76.65, 132, -15, 92.98, 4.15
76.70, 131, -15, 92.98, 4.15
76.75, 131, -15, 92.98, 4.15
76.80, 130, -15, 92.98, 4.15
76.85, 129, -15, 92.98, 4.15
76.90, 129, -15, 92.98, 4.15
76.95, 127, -15, 92.98, 4.15
77.00, 128, -15, 92.98, 4.15
77.05, 127, -15, 92.98, 4.15
77.10, 127, -15, 92.98, 4.15
77.15, 126, -15, 92.97, 4.15
77.20, 125, -15, 92.98, 4.15
77.25, 124, -15, 92.98, 4.15
77.30, 124, -15, 92.98, 4.15
77.35, 124, -16, 92.98, 4.15
77.40, 124, -16, 92.97, 4.15
77.45, 121, -17, 92.97, 4.15
77.50, 121, -17, 92.98, 4.15
77.55, 120, -17, 92.97, 4.15
77.60, 119, -16, 92.97, 4.15
77.65, 118, -16, 92.97, 4.15
77.70, 118, -16, 92.97, 4.15
77.75, 117, -16, 92.97, 4.15
77.80, 116, -17, 92.97, 4.15
77.85, 115, -17, 92.97, 4.15
77.90, 114, -17, 92.97, 4.15
77.95, 114, -17, 92.97, 4.15
78.00, 112, -17, 92.97, 4.15
78.05, 113, -17, 92.97, 4.15
78.10, 111, -17, 92.97, 4.15
78.15, 111, -18, 92.97, 4.15
78.20, 110, -18, 92.97, 4.15
78.25, 110, -18, 92.97, 4.15
78.30, 108, -18, 92.97, 4.15
78.35, 105, -18, 92.97, 4.15
78.40, 104, -18, 92.95, 4.15
78.45, 104, -18, 92.97, 4.15
78.50, 104, -18, 92.95, 4.15
78.55, 102, -18, 92.95, 4.15
78.60, 101, -18, 92.97, 4.15
78.65, 100, -18, 92.95, 4.15
78.70, 99, -18, 92.97, 4.15
78.75, 97, -18, 92.95, 4.15
78.80, 96, -18, 92.95, 4.15
78.85, 96, -17, 92.95, 4.15
78.90, 95, -17, 92.95, 4.15
78.95, 95, -17, 92.95, 4.15
79.00, 93, -17, 92.95, 4.15
79.05, 92, -17, 92.95, 4.15
79.10, 92, -17, 92.95, 4.15
79.15, 90, -18, 92.93, 4.15
79.20, 90, -17, 92.95, 4.15
79.25, 89, -17, 92.95, 4.15
79.30, 89, -17, 92.95, 4.15
79.35, 88, -16, 92.95, 4.15
79.40, 87, -16, 92.95, 4.15
79.45, 86, -16, 92.95, 4.15
79.50, 85, -16, 92.95, 4.15
79.55, 85, -16, 92.93, 4.15
79.60, 83, -15, 92.93, 4.15
79.65, 83, -15, 92.93, 4.15
79.70, 83, -15, 92.93, 4.15
79.75, 81, -15, 92.93, 4.15
79.80, 81, -15, 92.93, 4.15
79.85, 81, -15, 92.93, 4.15
79.90, 81, -15, 92.93, 4.15
79.95, 79, -15, 92.93, 4.15
80.00, 79, -15, 92.93, 4.15
80.05, 78, -15, 92.93, 4.15
80.10, 76, -14, 92.93, 4.15
80.15, 76, -14, 92.93, 4.15
80.20, 75, -14, 92.93, 4.15
80.25, 74, -14, 92.93, 4.15
80.30, 75, -13, 92.93, 4.15
80.35, 74, -13, 92.93, 4.15
80.40, 72, -13, 92.93, 4.15
80.45, 72, -13, 92.91, 4.15
80.50, 72, -13, 92.93, 4.15
80.55, 71, -13, 92.93, 4.15
80.60, 71, -13, 92.93, 4.15
80.65, 69, -13, 92.93, 4.15
80.70, 68, -14, 92.91, 4.15
80.75, 67, -14, 92.93, 4.15
80.80, 67, -14, 92.91, 4.15
80.85, 66, -14, 92.91, 4.15
80.90, 65, -14, 92.91, 4.15
80.95, 64, -14, 92.91, 4.15
81.00, 64, -14, 92.91, 4.15
81.05, 63, -14, 92.91, 4.15
81.10, 64, -13, 92.91, 4.15
81.15, 63, -13, 92.91, 4.15
81.20, 63, -14, 92.91, 4.15
81.25, 62, -14, 92.91, 4.15
81.30, 62, -14, 92.91, 4.15
81.35, 61, -14, 92.91, 4.15
81.40, 61, -14, 92.89, 4.15
81.45, 61, -15, 92.89, 4.15
81.50, 59, -15, 92.91, 4.15
81.55, 57, -14, 92.91, 4.15
81.60, 56, -14, 92.91, 4.15
81.65, 56, -14, 92.91, 4.15
81.70, 56, -14, 92.89, 4.15
81.75, 54, -14, 92.91, 4.15
81.80, 52, -14, 92.89, 4.15
81.85, 53, -14, 92.91, 4.15
81.90, 52, -14, 92.89, 4.15
81.95, 53, -14, 92.89, 4.15
82.00, 51, -14, 92.89, 4.15
82.05, 50, -14, 92.89, 4.15
82.10, 50, -14, 92.89, 4.15
82.15, 49, -15, 92.89, 4.15
82.20, 48, -15, 92.89, 4.15
82.25, 47, -15, 92.89, 4.15
82.30, 45, -15, 92.89, 4.15
82.35, 44, -15, 92.89, 4.15
82.40, 44, -15, 92.89, 4.15
82.45, 43, -15, 92.89, 4.15
82.50, 43, -15, 92.89, 4.15
82.55, 42, -14, 92.89, 4.15
82.60, 42, -14, 92.88, 4.15
82.65, 42, -14, 92.88, 4.15
82.70, 40, -14, 92.89, 4.15
82.75, 39, -14, 92.88, 4.15
82.80, 38, -14, 92.89, 4.15
82.85, 37, -14, 92.88, 4.15
82.90, 37, -14, 92.89, 4.15
82.95, 37, -14, 92.88, 4.15
83.00, 36, -14, 92.88, 4.15
83.05, 35, -14, 92.88, 4.15
83.10, 35, -14, 92.88, 4.15
83.15, 33, -14, 92.88, 4.15
83.20, 33, -14, 92.88, 4.15
83.25, 33, -13, 92.88, 4.15
83.30, 32, -13, 92.88, 4.15
83.35, 30, -13, 92.88, 4.15
83.40, 31, -13, 92.88, 4.15
83.45, 30, -13, 92.88, 4.15
83.50, 30, -14, 92.88, 4.15
83.55, 29, -14, 92.88, 4.15
83.60, 28, -14, 92.88, 4.15
83.65, 28, -14, 92.88, 4.15
83.70, 27, -13, 92.86, 4.15
83.75, 26, -13, 92.88, 4.15
83.80, 25, -13, 92.86, 4.15
83.85, 25, -13, 92.86, 4.15
83.90, 24, -13, 92.86, 4.15
83.95, 24, -14, 92.88, 4.15
84.00, 23, -14, 92.86, 4.15
84.05, 22, -14, 92.86, 4.15
84.10, 21, -14, 92.86, 4.15
84.15, 22, -14, 92.88, 4.15
84.20, 22, -14, 92.86, 4.15
84.25, 20, -14, 92.86, 4.15
84.30, 18, -14, 92.86, 4.15
84.35, 19, -14, 92.86, 4.15
84.40, 18, -14, 92.86, 4.15
84.45, 16, -14, 92.86, 4.15
84.50, 15, -14, 92.86, 4.15
84.55, 14, -14, 92.86, 4.15
84.60, 15, -14, 92.86, 4.15
84.65, 15, -14, 92.86, 4.15
84.70, 13, -14, 92.86, 4.15
84.75, 13, -13, 92.84, 4.15
84.80, 12, -13, 92.84, 4.15
84.85, 11, -13, 92.86, 4.15
84.90, 9, -13, 92.84, 4.15
84.95, 9, -13, 92.86, 4.15
85.00, 9, -14, 92.84, 4.15
85.05, 7, -14, 92.84, 4.15
85.10, 8, -14, 92.84, 4.15
85.15, 6, -15, 92.84, 4.15
85.20, 6, -14, 92.84, 4.15
85.25, 5, -14, 92.84, 4.15
85.30, 4, -13, 92.84, 4.15
85.35, 4, -12, 92.84, 4.15
85.40, 3, -12, 92.84, 4.15
85.45, 2, -11, 92.84, 4.15
85.50, 1, -11, 92.84, 4.15
85.55, 2, -10, 92.84, 4.15
85.60, 1, -10, 92.84, 4.15
85.65, 0, -10, 92.84, 4.15
85.70, 0, -10, 92.84, 4.15
85.75, 0, -10, 92.84, 4.15
85.80, -2, -9, 92.84, 4.15
85.85, -1, -9, 92.84, 4.15
85.90, -3, -8, 92.82, 4.15
85.95, -4, -8, 92.84, 4.15
86.00, -4, -7, 92.82, 4.15
86.05, -4, -7, 92.82, 4.15
86.10, -15, -6, 92.82, 4.15
86.15, -5, -6, 92.82, 4.15
86.20, -6, -6, 92.82, 4.15
86.25, -6, -5, 92.84, 4.15
86.30, -6, -4, 92.82, 4.15
86.35, -5, -4, 92.82, 4.15
86.40, -5, -4, 92.82, 4.15
86.45, -5, -3, 92.82, 4.15
86.50, -6, -3, 92.82, 4.15
86.55, -5, -3, 92.82, 4.15
86.60, -6, -2, 92.82, 4.15
86.65, -6, -2, 92.82, 4.15
86.70, -6, -2, 92.82, 4.15
86.75, -6, -1, 92.82, 4.15
86.80, -6, -1, 92.82, 4.15
86.85, -5, -0, 92.80, 4.15
86.90, -6, 0, 92.82, 4.15
86.95, -6, 1, 92.82, 4.15
87.00, -6, 1, 92.82, 4.15
87.05, -4, 2, 92.82, 4.15
87.10, -6, 2, 92.80, 4.15
87.15, -6, 2, 92.80, 4.15
87.20, -4, 2, 92.80, 4.15
87.25, -4, 2, 92.80, 4.15
87.30, -4, 2, 92.80, 4.15
87.35, -4, 2, 92.80, 4.15
87.40, -4, 1, 92.80, 4.15
87.45, -4, 1, 92.80, 4.15
87.50, -4, 1, 92.80, 4.15
87.55, -4, 1, 92.80, 4.15
87.60, -4, 1, 92.80, 4.15
87.65, -3, 1, 92.80, 4.15
87.70, -4, 1, 92.80, 4.15
87.75, -3, 1, 92.79, 4.15
87.80, -3, 1, 92.80, 4.15
87.85, -2, 1, 92.80, 4.15
87.90, -2, 1, 92.80, 4.15
87.95, -3, 1, 92.79, 4.15
88.00, -2, 1, 92.79, 4.15
88.05, -2, 1, 92.80, 4.15
88.10, -3, 1, 92.79, 4.15
88.15, -2, 1, 92.79, 4.15
88.20, -4, 1, 92.79, 4.15
88.25, 0, 1, 92.79, 4.15
88.30, -3, 1, 92.80, 4.15
88.35, -3, 0, 92.79, 4.15
88.40, -3, 0, 92.79, 4.15
88.45, -2, 0, 92.79, 4.15
88.50, -3, -0, 92.79, 4.15
88.55, -3, -0, 92.79, 4.15
88.60, -2, -1, 92.79, 4.15
88.65, -4, -1, 92.79, 4.15
88.70, -4, -1, 92.79, 4.15
88.75, -3, -1, 92.79, 4.15
88.80, -3, -1, 92.79, 4.15
88.85, -3, -1, 92.79, 4.15
88.90, -3, -1, 92.79, 4.15
88.95, -3, -1, 92.79, 4.15
89.00, -2, -1, 92.79, 4.15
89.05, -3, -1, 92.79, 4.15
89.10, -3, -1, 92.79, 4.15
89.15, -3, -1, 92.79, 4.15
89.20, -2, -0, 92.79, 4.15
89.25, -3, -0, 92.77, 4.15
89.30, -4, -0, 92.77, 4.15
89.35, -3, -0, 92.77, 4.15
89.40, -4, -0, 92.77, 4.15
89.45, -4, -0, 92.77, 4.15
89.50, -4, -0, 92.77, 4.15
89.55, -5, -0, 92.77, 4.15
89.60, -9, 0, 92.77, 4.15
89.65, -5, -1, 92.77, 4.15
89.70, -6, -2, 92.77, 4.15
89.75, -5, -2, 92.77, 4.15
89.80, -4, -2, 92.77, 4.15
89.85, -4, 1, 92.77, 4.15
89.90, -4, 2, 92.77, 4.15
89.95, -4, 3, 92.77, 4.15
90.00, -2, 3, 92.77, 4.15
90.05, -4, 2, 92.77, 4.15
90.10, -4, 1, 92.77, 4.15
90.15, -3, 1, 92.75, 4.15
90.20, -3, 0, 92.75, 4.15
90.25, -3, -0, 92.77, 4.15
90.30, -3, 1, 92.75, 4.15
90.35, -4, 1, 92.77, 4.15
90.40, -4, 1, 92.75, 4.15
90.45, -3, 1, 92.75, 4.15
90.50, -4, 1, 92.75, 4.15
90.55, -3, 1, 92.75, 4.15
90.60, -2, 1, 92.75, 4.15
90.65, -2, 1, 92.77, 4.15
90.70, -4, 1, 92.75, 4.15
90.75, -4, 1, 92.75, 4.15
