Time, Altitude, Velocity, Temperature (F), Voltage
102.05, 129, -12, 88.59, 4.15
102.10, 128, -12, 88.59, 4.15
102.15, 128, -12, 88.59, 4.15
102.20, 127, -12, 88.59, 4.15
102.25, 126, -12, 88.59, 4.15
102.30, 125, -12, 88.59, 4.15
102.35, 125, -12, 88.59, 4.15
102.40, 125, -12, 88.59, 4.15
102.45, 124, -12, 88.59, 4.15
102.50, 123, -12, 88.59, 4.15
102.55, 121, -12, 88.59, 4.15
102.60, 121, -12, 88.59, 4.15
102.65, 122, -11, 88.59, 4.15
102.70, 121, -11, 88.59, 4.15
102.75, 120, -11, 88.57, 4.15
102.80, 119, -11, 88.59, 4.15
102.85, 119, -12, 88.57, 4.15
102.90, 119, -12, 88.59, 4.15
102.95, 119, -12, 88.59, 4.15
103.00, 119, -12, 88.57, 4.15
103.05, 118, -12, 88.57, 4.15
103.10, 117, -12, 88.57, 4.15
103.15, 116, -12, 88.59, 4.15
103.20, 115, -12, 88.59, 4.15
103.25, 115, -12, 88.57, 4.15
103.30, 114, -12, 88.57, 4.15
103.35, 113, -12, 88.57, 4.15
103.40, 114, -12, 88.57, 4.15
103.45, 113, -11, 88.57, 4.15
103.50, 112, -11, 88.57, 4.15
103.55, 112, -11, 88.57, 4.15
103.60, 112, -11, 88.57, 4.15
103.65, 111, -11, 88.57, 4.15
103.70, 110, -11, 88.57, 4.15
103.75, 110, -11, 88.57, 4.15
103.80, 110, -11, 88.57, 4.15
103.85, 108, -11, 88.56, 4.15
103.90, 108, -11, 88.57, 4.15
103.95, 108, -11, 88.57, 4.15
104.00, 107, -11, 88.57, 4.15
104.05, 105, -11, 88.57, 4.15
104.10, 104, -11, 88.57, 4.15
104.15, 103, -11, 88.57, 4.15
104.20, 104, -11, 88.57, 4.15
104.25, 103, -11, 88.57, 4.15
104.30, 102, -11, 88.57, 4.15
104.35, 101, -11, 88.57, 4.15
104.40, 102, -12, 88.57, 4.15
104.45, 101, -12, 88.56, 4.15
104.50, 100, -12, 88.57, 4.15
104.55, 100, -12, 88.56, 4.15
104.60, 100, -12, 88.56, 4.15
104.65, 99, -12, 88.57, 4.15
104.70, 98, -13, 88.56, 4.15
104.75, 97, -13, 88.56, 4.15
104.80, 96, -13, 88.56, 4.15
104.85, 96, -13, 88.57, 4.15
104.90, 98, -13, 88.56, 4.15
104.95, 97, -13, 88.56, 4.15
105.00, 96, -13, 88.56, 4.15
105.05, 95, -13, 88.56, 4.15
105.10, 95, -13, 88.56, 4.15
105.15, 95, -12, 88.56, 4.15
105.20, 94, -12, 88.56, 4.15
105.25, 92, -12, 88.56, 4.15
105.30, 91, -12, 88.56, 4.15
105.35, 91, -12, 88.56, 4.15
105.40, 90, -12, 88.56, 4.15
105.45, 89, -12, 88.56, 4.15
105.50, 89, -13, 88.56, 4.15
105.55, 88, -13, 88.56, 4.15
105.60, 87, -12, 88.56, 4.15
105.65, 86, -12, 88.56, 4.15
105.70, 85, -12, 88.56, 4.15
105.75, 84, -12, 88.56, 4.15
105.80, 84, -12, 88.56, 4.15
105.85, 83, -12, 88.54, 4.15
105.90, 83, -12, 88.56, 4.15
105.95, 82, -12, 88.54, 4.15
106.00, 80, -12, 88.56, 4.15
106.05, 80, -12, 88.54, 4.15
106.10, 80, -12, 88.56, 4.15
106.15, 79, -12, 88.54, 4.15
106.20, 78, -12, 88.54, 4.15
106.25, 79, -12, 88.54, 4.15
106.30, 77, -12, 88.54, 4.15
106.35, 77, -12, 88.54, 4.15
106.40, 77, -12, 88.54, 4.15
106.45, 76, -12, 88.54, 4.15
106.50, 76, -12, 88.54, 4.15
106.55, 74, -12, 88.54, 4.15
106.60, 75, -11, 88.54, 4.15
106.65, 75, -11, 88.54, 4.15
106.70, 75, -11, 88.54, 4.15
106.75, 74, -11, 88.54, 4.15
106.80, 74, -11, 88.54, 4.15
106.85, 75, -11, 88.54, 4.15
106.90, 74, -11, 88.54, 4.15
106.95, 73, -11, 88.54, 4.15
107.00, 73, -10, 88.54, 4.15
107.05, 71, -10, 88.54, 4.15
107.10, 70, -10, 88.54, 4.15
107.15, 70, -10, 88.52, 4.15
107.20, 70, -10, 88.52, 4.15
107.25, 68, -10, 88.54, 4.15
107.30, 68, -10, 88.54, 4.15
107.35, 67, -10, 88.52, 4.15
107.40, 67, -10, 88.52, 4.15
107.45, 64, -10, 88.52, 4.15
107.50, 65, -10, 88.52, 4.15
107.55, 65, -10, 88.54, 4.15
107.60, 65, -11, 88.52, 4.15
107.65, 63, -11, 88.52, 4.15
107.70, 63, -11, 88.52, 4.15
107.75, 63, -12, 88.52, 4.15
107.80, 62, -12, 88.52, 4.15
107.85, 61, -12, 88.52, 4.15
107.90, 61, -12, 88.52, 4.15
107.95, 61, -12, 88.52, 4.15
108.00, 61, -12, 88.52, 4.15
108.05, 60, -12, 88.52, 4.15
108.10, 59, -12, 88.52, 4.15
108.15, 59, -12, 88.52, 4.15
108.20, 59, -12, 88.52, 4.15
108.25, 58, -12, 88.52, 4.15
108.30, 58, -12, 88.52, 4.15
108.35, 57, -12, 88.52, 4.15
108.40, 57, -12, 88.52, 4.15
108.45, 56, -12, 88.52, 4.15
108.50, 55, -12, 88.52, 4.15
108.55, 54, -12, 88.50, 4.15
108.60, 53, -12, 88.52, 4.15
108.65, 52, -12, 88.52, 4.15
108.70, 52, -12, 88.52, 4.15
108.75, 52, -12, 88.52, 4.15
108.80, 51, -12, 88.50, 4.15
108.85, 50, -12, 88.52, 4.15
108.90, 49, -13, 88.52, 4.15
108.95, 49, -13, 88.50, 4.15
109.00, 47, -13, 88.50, 4.15
109.05, 47, -13, 88.50, 4.15
109.10, 47, -13, 88.50, 4.15
109.15, 44, -13, 88.50, 4.15
109.20, 45, -14, 88.52, 4.15
109.25, 45, -14, 88.50, 4.15
109.30, 44, -14, 88.50, 4.15
109.35, 42, -14, 88.50, 4.15
109.40, 41, -14, 88.50, 4.15
109.45, 41, -14, 88.50, 4.15
109.50, 40, -14, 88.50, 4.15
109.55, 41, -14, 88.50, 4.15
109.60, 39, -14, 88.50, 4.15
109.65, 39, -14, 88.50, 4.15
109.70, 39, -14, 88.50, 4.15
109.75, 38, -14, 88.50, 4.15
109.80, 37, -14, 88.50, 4.15
109.85, 37, -14, 88.50, 4.15
109.90, 36, -15, 88.50, 4.15
109.95, 35, -15, 88.50, 4.15
110.00, 34, -14, 88.50, 4.15
110.05, 33, -14, 88.50, 4.15
110.10, 33, -14, 88.50, 4.15
110.15, 33, -14, 88.50, 4.15
110.20, 31, -14, 88.50, 4.15
110.25, 31, -14, 88.48, 4.15
110.30, 30, -14, 88.50, 4.15
110.35, 29, -14, 88.50, 4.15
110.40, 27, -15, 88.50, 4.15
110.45, 27, -15, 88.50, 4.15
110.50, 26, -15, 88.48, 4.15
110.55, 26, -15, 88.48, 4.15
110.60, 24, -15, 88.50, 4.15
110.65, 25, -15, 88.48, 4.15
110.70, 24, -15, 88.48, 4.15
110.75, 23, -15, 88.50, 4.15
110.80, 22, -15, 88.48, 4.15
110.85, 20, -15, 88.48, 4.15
110.90, 20, -15, 88.48, 4.15
110.95, 20, -15, 88.48, 4.15
111.00, 19, -16, 88.48, 4.15
111.05, 18, -16, 88.48, 4.15
111.10, 18, -16, 88.48, 4.15
111.15, 18, -15, 88.48, 4.15
111.20, 18, -15, 88.48, 4.15
111.25, 16, -15, 88.48, 4.15
111.30, 14, -15, 88.48, 4.15
111.35, 13, -14, 88.48, 4.15
111.40, 12, -14, 88.48, 4.15
111.45, 12, -14, 88.47, 4.15
111.50, 10, -14, 88.48, 4.15
111.55, 10, -14, 88.48, 4.15
111.60, 9, -14, 88.48, 4.15
111.65, 8, -14, 88.48, 4.15
111.70, 9, -14, 88.47, 4.15
111.75, 8, -13, 88.48, 4.15
111.80, 7, -13, 88.48, 4.15
111.85, 7, -12, 88.48, 4.15
111.90, 5, -12, 88.47, 4.15
111.95, 3, -12, 88.47, 4.15
112.00, 3, -11, 88.47, 4.15
112.05, 2, -11, 88.48, 4.15
112.10, 2, -11, 88.47, 4.15
112.15, 2, -11, 88.48, 4.15
112.20, 2, -10, 88.47, 4.15
112.25, 1, -10, 88.47, 4.15
112.30, 0, -9, 88.47, 4.15
112.35, 3, -8, 88.47, 4.15
112.40, 0, -8, 88.47, 4.15
112.45, -2, -7, 88.47, 4.15
112.50, -3, -7, 88.45, 4.15
112.55, -3, -7, 88.47, 4.15
112.60, -2, -6, 88.47, 4.15
112.65, -3, -6, 88.47, 4.15
112.70, -3, -6, 88.47, 4.15
112.75, -3, -6, 88.47, 4.15
112.80, -3, -5, 88.47, 4.15
112.85, -4, -5, 88.47, 4.15
112.90, -4, -4, 88.47, 4.15
112.95, -3, -4, 88.47, 4.15
113.00, -2, -3, 88.47, 4.15
113.05, -3, -3, 88.47, 4.15
113.10, -3, -3, 88.47, 4.15
113.15, -3, -3, 88.47, 4.15
113.20, -3, -3, 88.45, 4.15
113.25, -4, -2, 88.45, 4.15
113.30, -3, -2, 88.45, 4.15
113.35, -3, -2, 88.47, 4.15
113.40, -3, -1, 88.45, 4.15
113.45, -3, -1, 88.47, 4.15
113.50, -3, -1, 88.47, 4.15
113.55, -3, -0, 88.45, 4.15
113.60, -3, -0, 88.47, 4.15
113.65, -4, -0, 88.47, 4.15
113.70, -3, -0, 88.45, 4.15
113.75, -3, 0, 88.45, 4.15
113.80, -4, 0, 88.45, 4.15
113.85, -3, 0, 88.47, 4.15
113.90, -2, 0, 88.45, 4.15
113.95, -3, 0, 88.45, 4.15
114.00, -4, -0, 88.45, 4.15
114.05, -3, -0, 88.45, 4.15
114.10, -4, -0, 88.45, 4.15
114.15, -3, 0, 88.45, 4.15
114.20, -3, 0, 88.45, 4.15
114.25, -4, 0, 88.45, 4.15
114.30, -3, -0, 88.45, 4.15
114.35, -3, -0, 88.45, 4.15
114.40, -3, -0, 88.43, 4.15
114.45, -3, 0, 88.45, 4.15
114.50, -4, 0, 88.45, 4.15
114.55, -3, 0, 88.45, 4.15
114.60, -3, 0, 88.45, 4.15
114.65, -3, 0, 88.45, 4.15
114.70, -3, 0, 88.45, 4.15
114.75, -3, 0, 88.45, 4.15
114.80, -3, -0, 88.45, 4.15
114.85, -3, -0, 88.45, 4.15
114.90, -3, -0, 88.45, 4.15
114.95, -3, -0, 88.45, 4.15
115.00, -3, -0, 88.45, 4.15
115.05, -3, 0, 88.45, 4.15
115.10, -3, 0, 88.45, 4.15
115.15, -3, 0, 88.43, 4.15
115.20, -3, 0, 88.45, 4.15
115.25, -4, 0, 88.43, 4.15
115.30, -3, 0, 88.43, 4.15
115.35, -3, 0, 88.43, 4.15
115.40, -3, 0, 88.43, 4.15
115.45, -3, -0, 88.43, 4.15
115.50, -3, -0, 88.43, 4.15
115.55, -2, -0, 88.43, 4.15
115.60, -4, -0, 88.45, 4.15
115.65, -3, -0, 88.43, 4.15
115.70, -3, -0, 88.43, 4.15
115.75, -3, -0, 88.43, 4.15
115.80, -3, -0, 88.43, 4.15
115.85, -4, -0, 88.43, 4.15
115.90, -3, -0, 88.43, 4.15
115.95, -3, 0, 88.43, 4.15
116.00, -4, 0, 88.43, 4.15
116.05, -3, 0, 88.43, 4.15
116.10, -3, 0, 88.43, 4.15
116.15, -3, 0, 88.43, 4.15
116.20, -4, 0, 88.43, 4.15
116.25, -3, 0, 88.41, 4.15
116.30, -3, 0, 88.41, 4.15
116.35, -3, 0, 88.43, 4.15
116.40, -3, 0, 88.43, 4.15
116.45, -3, -0, 88.43, 4.15
116.50, -4, -0, 88.43, 4.15
116.55, -4, -0, 88.43, 4.15
116.60, -3, -0, 88.43, 4.15
116.65, -3, -0, 88.43, 4.15
116.70, -4, -0, 88.43, 4.15
116.75, -3, -0, 88.41, 4.15
116.80, -3, -0, 88.43, 4.15
116.85, -3, -0, 88.41, 4.15
116.90, -3, -0, 88.41, 4.15
116.95, -3, -0, 88.41, 4.15
117.00, -3, -0, 88.41, 4.15
117.05, -3, -0, 88.41, 4.15
117.10, -2, 0, 88.41, 4.15
117.15, -3, 0, 88.41, 4.15
117.20, -3, 0, 88.41, 4.15
117.25, -3, 0, 88.41, 4.15
117.30, -3, 0, 88.41, 4.15
117.35, -2, 0, 88.41, 4.15
117.40, -3, 0, 88.41, 4.15
117.45, -4, 0, 88.41, 4.15
117.50, -4, -0, 88.41, 4.15
117.55, -3, -0, 88.41, 4.15
117.60, -3, -0, 88.41, 4.15
117.65, -4, -0, 88.41, 4.15
117.70, -3, -0, 88.41, 4.15
117.75, -3, -0, 88.41, 4.15
117.80, -4, -0, 88.41, 4.15
117.85, -4, -0, 88.41, 4.15
117.90, -4, -0, 88.41, 4.15
117.95, -4, -0, 88.41, 4.15
118.00, -3, -0, 88.41, 4.15
118.05, -3, -0, 88.41, 4.15
118.10, -3, -0, 88.41, 4.15
118.15, -3, -0, 88.41, 4.15
118.20, -3, -0, 88.39, 4.15
118.25, -3, -0, 88.41, 4.15
118.30, -2, -0, 88.39, 4.15
118.35, -3, -0, 88.39, 4.15
118.40, -3, 0, 88.41, 4.15
118.45, -4, 0, 88.39, 4.15
118.50, -4, 0, 88.39, 4.15
118.55, -4, -0, 88.39, 4.15
118.60, -3, -0, 88.39, 4.15
118.65, -3, -0, 88.39, 4.15
118.70, -4, 0, 88.39, 4.15
118.75, -3, 0, 88.39, 4.15
118.80, -3, 0, 88.41, 4.15
118.85, -3, 0, 88.39, 4.15
118.90, -3, 0, 88.39, 4.15
118.95, -3, 0, 88.39, 4.15
119.00, -3, 0, 88.38, 4.15
119.05, -3, 0, 88.39, 4.15
119.10, -3, 0, 88.39, 4.15
119.15, -3, 0, 88.39, 4.15
119.20, -4, 0, 88.39, 4.15
119.25, -3, -0, 88.39, 4.15
119.30, -3, -0, 88.39, 4.15
119.35, -3, -0, 88.39, 4.15
119.40, -3, 0, 88.39, 4.15
119.45, -3, 0, 88.39, 4.15
119.50, -4, 0, 88.39, 4.15
119.55, -4, 1, 88.39, 4.15
119.60, -4, 0, 88.38, 4.15
119.65, -3, 0, 88.38, 4.15
119.70, -2, 0, 88.39, 4.15
119.75, -3, -0, 88.39, 4.15
119.80, -3, -0, 88.39, 4.15
119.85, -3, -1, 88.39, 4.15
119.90, -4, -0, 88.39, 4.15
119.95, -3, 1, 88.38, 4.15
120.00, -3, 1, 88.39, 4.15
120.05, -3, 2, 88.38, 4.15
120.10, -3, 1, 88.38, 4.15
120.15, -2, 0, 88.38, 4.15
120.20, -3, -1, 88.38, 4.15
120.25, -3, -1, 88.39, 4.15
120.30, -4, 0, 88.38, 4.15
120.35, -3, 0, 88.38, 4.15
120.40, -3, 0, 88.38, 4.15
120.45, -2, 0, 88.38, 4.15
120.50, -3, 0, 88.38, 4.15
120.55, -2, 0, 88.38, 4.15
120.60, -3, 0, 88.38, 4.15
120.65, -3, 0, 88.38, 4.15
120.70, -3, 0, 88.38, 4.15
120.75, -3, 0, 88.38, 4.15
